43,48,59,60,59,61,62,54,59,55,9,16,11,9,15,0
18,18,21,20,34,17,25,21,20,20,72,72,72,74,78,2
63,57,54,63,86,77,46,31,55,48,6,6,8,13,13,1
16,19,15,34,51,42,14,15,16,15,67,58,68,60,73,0
60,29,80,64,72,70,76,75,75,78,8,13,9,10,14,2
19,17,18,35,45,40,21,15,15,15,72,64,69,64,72,1
55,71,70,64,75,75,36,34,34,26,7,8,11,8,10,2
49,24,38,61,61,61,43,50,48,42,15,13,13,12,13,0
62,58,34,60,76,61,53,32,37,38,2,19,46,19,18,0
12,12,15,26,46,23,17,12,13,14,71,62,56,58,72,0
23,30,70,60,58,67,59,67,68,66,7,15,8,14,7,1
16,14,12,32,30,23,30,19,18,11,58,55,62,53,59,0
33,20,61,54,55,35,62,68,66,60,11,10,13,9,8,0
74,70,63,78,90,79,43,41,62,47,13,15,9,12,5,2
69,64,66,79,69,76,80,75,79,81,9,16,19,12,12,2
55,56,54,66,69,57,57,65,65,66,10,9,9,11,8,0
56,55,64,73,75,77,76,70,76,78,14,11,14,14,8,2
53,60,49,53,79,63,30,32,36,37,11,15,11,9,9,0
59,62,60,73,68,83,64,63,62,59,14,15,14,10,14,2
52,65,58,53,83,73,41,23,20,18,7,11,15,12,16,0
35,25,59,32,62,23,59,60,58,62,15,8,10,15,14,0
73,40,58,73,75,61,72,68,72,73,6,14,6,7,12,2
18,19,17,32,43,33,20,19,19,20,80,70,59,76,78,2
65,29,76,65,58,55,72,74,75,74,9,14,11,14,10,2
28,19,65,58,50,52,56,67,70,61,14,5,13,11,10,0
17,15,15,18,49,36,26,17,15,17,70,63,60,66,70,1
62,40,62,74,59,76,72,61,72,67,4,7,11,6,6,1
63,71,61,74,74,68,38,25,28,23,14,6,9,5,10,2
31,22,51,50,41,24,55,71,65,61,4,11,13,10,10,0
61,32,62,62,69,58,61,62,60,60,9,8,6,7,10,0
69,36,56,68,71,58,66,59,66,65,9,14,9,14,7,1
34,21,62,49,70,55,59,63,67,61,8,11,8,9,11,0
60,61,56,62,82,63,40,22,31,31,7,13,13,9,9,0
50,21,74,68,54,38,75,74,72,71,8,12,7,12,5,2
78,69,50,81,82,75,45,35,44,22,8,14,12,8,7,2
71,74,58,77,66,78,36,51,50,56,11,9,15,15,12,2
41,16,72,58,46,39,56,66,67,52,12,8,11,8,7,0
32,26,56,49,68,24,59,69,71,65,11,16,22,18,15,1
74,47,63,69,85,61,69,71,75,77,8,11,16,14,7,2
22,23,22,26,41,22,22,21,23,20,67,59,64,64,69,0
74,60,51,71,84,76,37,24,24,26,8,11,14,9,14,2
60,32,44,55,67,34,56,62,65,65,6,15,22,11,14,0
77,55,59,73,82,72,74,74,76,79,7,8,14,13,7,2
58,38,76,64,33,57,77,77,78,72,8,13,9,13,9,2
44,66,72,46,59,54,38,20,23,29,13,18,21,19,19,0
53,26,69,61,39,67,67,70,71,63,11,15,12,14,14,1
15,12,18,33,30,22,24,16,17,16,66,58,63,54,62,0
60,43,38,59,64,57,54,57,59,62,6,19,43,19,18,0
73,53,70,70,75,75,66,65,74,67,11,6,7,10,11,2
54,19,63,44,64,31,56,59,59,61,6,13,16,16,15,0
23,22,71,63,55,34,50,58,56,61,11,8,6,9,9,0
59,34,42,55,72,53,52,55,63,64,14,7,7,13,12,0
52,69,61,57,79,60,39,25,27,24,10,13,14,10,9,1
68,77,49,70,87,83,34,28,30,22,14,10,14,13,8,2
61,60,41,66,69,67,51,36,40,39,13,13,18,14,14,1
65,60,50,64,67,68,39,36,42,36,11,11,22,13,8,0
40,74,69,58,71,70,30,42,27,23,15,10,14,11,15,1
66,65,59,59,87,70,31,34,38,33,10,13,10,14,10,1
68,65,45,68,89,64,31,25,27,22,8,9,17,9,7,2
49,62,52,54,72,61,41,38,29,31,10,12,21,17,12,0
57,55,61,67,68,75,54,45,50,52,7,15,20,9,11,0
55,31,41,47,68,27,55,51,57,57,6,13,7,9,10,0
45,36,58,62,65,69,68,70,70,64,11,15,10,6,14,1
61,46,48,55,72,59,51,61,60,64,12,20,39,20,19,0
39,30,45,65,74,54,62,65,67,60,10,10,9,12,12,0
58,57,46,67,66,60,56,41,51,38,12,12,14,11,15,0
55,31,79,71,65,55,70,72,73,65,9,13,14,7,9,1
66,56,49,62,73,67,55,60,57,49,7,5,9,13,15,0
72,70,54,70,74,72,40,26,40,28,10,13,19,11,9,1
55,54,54,66,72,62,67,65,67,63,13,14,11,15,9,0
63,57,44,72,67,60,49,34,45,31,9,15,12,11,13,1
55,20,58,58,66,50,50,55,60,65,7,8,11,8,8,0
52,60,57,57,78,67,27,24,29,21,6,12,13,14,9,0
28,69,71,57,55,73,19,14,22,12,16,13,15,16,9,0
53,66,65,59,66,72,20,22,20,21,10,14,9,15,5,0
46,22,76,59,53,65,69,70,71,68,8,12,6,12,11,1
37,29,73,58,40,49,60,61,67,63,8,9,12,15,10,1
53,48,45,69,70,67,69,61,68,68,9,7,15,15,12,1
56,40,47,75,70,69,72,72,74,73,8,9,11,10,14,2
49,44,51,69,68,72,64,63,66,68,6,16,16,8,15,1
57,68,59,58,77,69,36,35,34,27,12,11,18,15,8,1
56,54,53,67,75,64,44,27,36,33,11,12,13,8,8,0
48,22,68,56,64,57,52,59,58,55,7,13,15,5,14,0
64,32,51,65,69,62,60,71,50,56,13,15,34,14,14,0
71,48,72,70,87,81,70,72,77,79,10,7,19,15,9,2
49,71,71,69,59,71,28,30,32,23,10,13,12,8,15,1
62,57,67,69,74,59,63,66,68,66,11,10,13,9,12,1
57,61,53,55,74,63,40,16,38,39,12,13,14,9,12,0
34,26,68,55,57,37,64,69,68,74,4,8,13,11,8,1
61,35,64,67,73,45,67,66,70,70,6,7,10,10,12,1
18,19,19,26,36,38,24,18,20,18,71,65,64,68,70,1
25,17,71,51,62,58,61,68,69,66,11,11,18,17,17,1
71,60,53,64,86,72,32,26,28,20,6,9,17,14,7,2
47,75,74,62,61,79,31,37,36,30,6,6,11,14,10,2
58,70,52,60,84,79,23,19,28,31,13,14,10,8,15,1
55,18,59,54,66,31,55,56,63,56,13,11,15,14,5,0
54,21,55,60,63,33,50,66,68,64,10,13,14,13,12,0
60,54,56,75,73,66,74,60,69,65,5,6,11,10,7,1
12,12,17,23,43,23,18,21,20,13,59,53,50,56,62,0
78,74,74,77,78,77,52,34,41,41,10,12,37,16,13,2
66,35,50,67,74,61,67,67,67,65,7,8,14,8,5,1
66,62,54,72,68,70,48,44,52,46,5,10,13,15,14,1
28,16,62,55,56,53,65,72,66,67,5,11,11,8,5,0
41,41,53,63,62,68,49,50,58,58,7,12,24,15,16,0
67,62,42,64,82,72,58,19,26,28,11,9,13,8,7,1
38,30,57,49,68,19,60,65,67,63,6,16,16,11,14,0
58,43,76,73,63,82,76,77,79,78,13,7,19,15,14,2
74,50,57,71,80,77,72,71,73,72,10,13,11,11,10,2
48,38,63,57,50,55,64,62,64,61,16,15,15,10,16,0
71,57,46,79,76,70,59,38,51,46,12,12,16,12,13,2
73,42,58,67,78,59,68,67,67,69,8,11,18,10,14,1
51,28,45,63,62,62,66,55,69,56,5,15,5,5,11,0
21,17,21,26,47,43,17,17,16,21,52,55,49,52,61,0
38,71,71,60,67,66,22,22,20,21,13,12,11,7,13,1
38,64,58,52,69,68,43,45,43,42,7,13,12,9,7,0
63,56,48,72,69,58,61,68,67,63,11,13,12,9,6,0
65,41,66,77,68,65,75,69,76,73,10,9,14,14,10,2
20,20,21,33,32,21,22,22,22,22,62,57,59,62,65,0
68,67,43,75,79,61,27,34,32,30,13,6,20,13,8,2
68,49,74,67,72,70,77,76,77,74,6,7,11,14,9,2
61,71,65,64,75,71,46,40,29,44,4,16,15,7,11,2
70,73,51,73,85,74,42,28,37,30,5,8,12,7,8,2
71,21,64,69,75,65,63,68,72,73,9,13,14,15,12,1
41,46,76,67,63,67,73,74,73,72,11,8,18,14,12,2
77,61,39,76,74,69,47,38,29,38,5,9,14,8,12,1
57,68,68,64,77,69,22,26,34,32,6,12,20,12,16,1
54,53,71,73,67,68,75,73,77,72,12,8,16,10,15,2
59,23,58,61,72,57,54,58,62,60,8,10,11,7,8,0
52,34,46,74,65,40,78,68,79,70,12,12,13,11,9,2
51,30,43,69,64,44,64,60,65,59,13,9,8,9,13,1
53,80,74,67,75,80,34,22,31,27,5,7,15,11,5,2
64,54,58,73,75,67,67,54,65,65,7,4,14,4,14,1
67,54,44,65,86,63,32,33,40,32,7,10,14,9,9,1
58,51,60,67,70,62,67,59,66,67,13,15,20,14,8,0
29,19,73,55,74,41,75,78,77,78,7,7,9,15,12,2
62,59,51,60,74,63,24,12,18,17,5,12,13,7,13,0
49,55,64,64,67,65,63,54,62,59,6,9,19,8,8,0
25,25,25,21,46,25,24,25,25,25,71,65,67,66,72,1
60,60,58,70,70,50,49,28,23,16,11,17,42,16,18,1
71,74,61,75,75,83,58,27,35,26,6,17,45,17,17,2
64,64,63,72,70,62,56,55,50,49,12,15,49,8,5,1
72,40,53,65,75,66,72,67,69,74,10,13,13,16,13,1
42,35,65,54,62,60,63,61,64,62,11,8,14,15,12,0
52,39,63,53,69,61,60,64,66,62,11,16,17,13,11,0
68,57,58,65,75,62,47,22,21,21,14,11,17,10,13,1
57,32,58,71,68,65,58,60,64,63,6,15,19,5,15,1
57,34,61,61,82,54,52,57,62,59,5,13,15,7,12,0
17,17,19,34,41,36,19,14,14,13,68,68,65,68,72,1
36,23,68,66,69,38,66,68,67,71,14,15,12,9,10,1
39,26,53,56,58,35,64,58,65,65,15,6,14,10,8,0
64,57,83,75,53,73,72,70,72,73,4,11,23,13,15,2
47,63,63,57,72,60,25,17,19,21,6,8,13,8,9,0
50,65,60,54,64,68,25,31,29,26,12,9,15,10,9,0
69,53,43,60,84,65,22,21,21,23,11,14,7,14,12,1
75,60,57,71,85,79,37,23,25,24,5,16,17,12,8,2
53,32,60,61,61,35,64,68,69,69,8,13,20,14,14,1
70,64,55,68,83,70,27,22,22,23,5,12,9,13,12,2
21,21,64,50,54,30,52,57,57,53,5,8,9,11,7,0
33,66,61,51,71,63,20,22,25,20,7,9,9,12,7,0
48,23,65,58,64,37,58,58,61,55,8,11,6,6,7,0
30,37,73,54,49,42,58,67,64,63,8,11,13,11,13,0
60,51,50,65,60,55,54,54,57,55,14,11,7,6,14,0
59,46,47,59,70,32,59,60,64,66,8,16,24,10,11,0
23,23,23,31,49,41,22,22,24,24,66,66,60,64,69,1
82,54,73,75,72,89,78,75,82,80,14,15,16,15,7,2
42,28,70,65,63,82,70,70,70,68,13,6,6,6,13,1
17,18,18,28,53,18,23,19,17,17,64,63,59,61,67,0
63,45,64,72,75,67,65,61,61,62,13,11,12,11,4,1
62,51,63,67,63,60,61,51,60,57,9,9,6,10,12,0
60,48,67,69,50,63,63,56,63,62,6,6,12,13,13,1
58,50,60,74,61,69,65,54,64,55,12,8,15,5,11,1
52,26,62,44,70,68,76,69,67,63,14,14,10,12,13,0
18,17,16,21,43,15,42,16,15,9,67,70,69,68,70,1
56,41,61,65,69,46,56,60,63,59,12,5,5,9,13,0
58,32,70,48,69,44,60,66,66,64,5,8,12,11,12,0
74,74,76,72,76,77,49,27,40,40,5,9,17,11,9,2
46,64,76,59,63,65,55,20,20,14,6,18,39,17,17,0
69,44,67,66,76,61,71,70,72,75,10,11,14,12,16,2
71,64,54,75,75,76,42,40,43,31,14,9,14,15,9,2
46,40,63,66,57,60,65,62,65,62,13,10,10,6,8,0
34,44,44,68,65,58,59,50,59,48,15,12,8,8,12,0
69,58,52,74,66,78,47,33,47,39,7,9,14,11,10,1
68,63,52,69,79,65,28,29,26,28,10,10,12,9,14,1
63,63,55,62,73,65,23,28,26,35,12,14,8,6,15,1
57,58,46,61,87,60,30,19,19,24,10,9,8,9,10,1
21,20,21,40,52,41,37,22,22,21,71,68,69,70,74,2
19,17,18,25,27,34,23,14,13,17,59,70,55,67,63,0
47,30,67,58,52,59,64,66,70,64,9,5,8,10,14,0
14,13,14,31,49,20,20,17,12,15,60,58,57,56,63,0
61,34,47,54,75,40,59,60,64,63,14,11,11,6,9,0
39,21,71,54,61,30,65,70,69,62,8,6,7,8,10,1
59,56,53,70,72,68,55,48,50,52,11,10,15,14,6,1
57,31,61,57,71,67,67,61,66,64,7,7,10,13,9,0
66,49,67,76,69,72,70,63,70,67,8,6,6,5,6,2
47,26,47,45,66,35,50,60,60,58,2,20,38,19,20,0
64,23,58,56,72,56,70,69,69,73,13,9,8,11,10,1
34,24,62,58,57,48,61,58,61,62,13,8,11,10,9,0
19,10,10,22,23,9,31,10,13,8,66,69,67,69,67,1
11,13,19,14,44,14,12,20,18,13,65,64,68,67,64,0
41,27,66,57,54,43,67,68,67,64,11,14,13,14,10,1
52,36,39,54,69,27,67,66,67,65,9,17,35,17,16,0
35,47,74,62,38,78,71,70,74,69,13,6,7,5,5,2
60,47,56,57,69,59,64,62,64,60,8,15,7,12,11,0
52,68,70,65,70,68,46,22,19,15,11,14,35,16,16,1
52,71,66,61,57,70,36,20,18,16,6,13,26,17,14,1
65,51,53,67,71,59,67,64,66,61,9,12,28,11,14,0
61,39,43,64,68,66,47,18,20,14,4,18,42,18,18,0
33,22,70,54,59,52,64,72,72,72,9,12,10,12,13,1
80,69,55,78,81,72,42,29,38,31,7,12,18,8,7,2
65,33,60,64,81,71,63,68,71,67,15,13,6,10,6,1
65,61,56,72,74,72,58,52,58,52,15,6,12,5,14,1
61,35,56,61,70,48,66,63,63,62,8,8,9,5,10,0
56,28,32,49,76,38,60,62,59,66,8,13,11,13,5,0
67,54,57,60,71,67,58,55,57,56,12,6,6,14,9,0
41,28,56,49,60,40,63,62,61,56,11,14,13,14,14,0
69,55,54,62,78,71,64,63,65,64,13,5,15,10,10,0
43,35,66,70,67,73,71,67,67,67,11,13,23,13,17,1
65,64,63,64,74,72,35,28,37,38,10,14,22,17,11,1
27,18,64,36,34,14,71,68,73,64,14,13,13,10,9,1
48,26,67,50,64,42,71,64,65,70,6,7,14,6,7,1
65,64,49,74,86,68,46,35,48,40,11,13,9,8,9,1
58,65,48,67,71,67,43,53,41,45,11,14,9,5,12,0
64,57,42,64,84,62,25,22,21,22,13,12,12,14,8,1
46,69,73,51,56,70,32,20,21,24,13,10,13,11,13,1
40,32,69,49,42,65,67,66,68,63,13,10,13,9,15,1
67,68,54,71,76,80,47,31,40,33,5,12,5,12,15,2
52,57,67,70,40,68,64,51,57,52,14,10,15,9,9,0
46,57,62,66,55,61,38,52,51,49,8,11,6,13,6,0
29,25,68,46,58,39,64,64,71,69,7,9,8,9,9,1
41,35,66,52,45,47,64,66,64,62,5,6,13,14,11,0
55,40,58,64,66,55,62,63,63,61,7,18,32,15,15,0
60,48,49,67,73,63,33,16,34,49,10,8,9,12,14,0
56,61,35,52,84,60,24,24,22,20,12,10,16,15,17,0
54,71,65,58,68,72,41,24,25,22,11,9,22,11,14,1
58,66,65,61,73,70,35,21,24,24,8,9,19,12,8,1
47,36,66,61,55,46,71,69,73,70,13,9,15,12,8,1
65,55,56,71,65,67,58,41,48,46,10,8,6,7,13,1
61,59,67,68,67,68,65,58,61,60,15,11,14,11,15,1
35,39,74,61,69,57,70,70,71,69,6,8,13,10,7,2
44,34,51,58,61,54,60,60,56,57,14,7,10,7,15,0
35,20,31,47,81,22,66,75,74,70,8,17,24,14,18,1
66,55,55,72,71,74,63,57,65,64,5,15,19,9,10,1
66,66,54,67,75,67,28,24,27,21,5,15,12,9,12,1
47,57,61,49,81,65,26,21,21,17,3,19,31,20,19,0
63,39,58,66,69,61,69,72,72,76,6,10,16,8,12,1
50,52,60,70,66,63,61,58,59,57,8,8,15,15,13,1
68,44,59,69,73,62,62,60,63,60,13,10,14,12,7,0
61,35,46,67,67,36,64,65,63,68,12,14,23,16,11,0
65,28,47,69,73,53,58,66,73,71,6,11,15,6,8,0
22,23,22,31,36,35,20,21,21,22,67,63,68,70,70,1
15,14,16,21,33,18,33,17,17,10,64,66,62,64,63,0
40,33,77,67,67,40,77,76,77,71,9,14,12,14,7,2
50,46,75,60,66,62,70,69,70,65,15,6,15,13,7,1
65,65,58,79,73,74,71,59,68,60,8,10,14,8,6,2
41,73,74,61,57,75,24,25,27,25,9,9,7,10,7,1
31,26,66,55,36,53,71,65,70,69,6,13,8,10,9,1
41,26,65,48,44,42,65,62,63,61,2,2,6,2,2,0
54,68,60,52,77,64,34,19,16,16,8,7,12,14,14,0
38,28,59,48,56,55,45,54,52,58,9,19,37,19,18,0
16,16,17,20,45,14,21,15,21,22,70,66,68,65,69,1
49,33,63,51,51,50,57,63,62,59,6,13,12,8,9,0
53,42,56,67,66,59,51,48,47,44,12,9,15,13,16,0
59,61,48,52,80,64,38,23,23,24,5,13,20,12,11,0
77,67,60,74,82,74,42,25,31,26,11,10,7,12,11,2
72,35,58,63,69,71,66,65,68,68,10,8,13,9,16,1
40,44,67,66,60,63,56,54,57,53,6,7,15,12,14,0
37,65,68,47,71,63,18,15,16,16,14,14,8,12,8,0
18,16,18,19,36,21,22,16,17,14,60,65,63,60,61,0
35,42,69,59,60,39,68,73,75,66,13,9,10,11,9,1
67,49,58,67,76,62,63,65,66,64,11,17,34,15,16,1
62,68,60,62,87,75,32,19,20,21,15,14,10,9,8,2
37,64,58,48,63,58,16,22,20,13,12,7,7,8,11,0
65,46,45,62,69,65,38,47,48,46,15,10,9,9,10,0
50,69,70,71,65,76,27,44,47,45,13,11,13,9,9,1
51,47,53,57,53,55,55,55,56,54,11,9,5,14,8,0
54,30,54,50,67,44,65,60,63,64,6,19,33,19,19,0
60,60,39,66,65,70,41,31,33,33,13,15,6,6,8,0
62,64,36,86,77,60,63,47,54,48,8,13,23,10,9,2
25,20,63,57,40,65,51,59,61,63,8,16,25,11,11,0
81,78,67,81,78,80,54,30,39,33,15,15,15,5,14,3
48,34,66,59,54,84,67,70,68,62,5,10,15,14,9,1
54,65,50,57,72,72,27,22,23,26,6,11,12,9,11,0
49,22,46,56,68,62,46,54,55,37,9,17,23,17,13,0
60,61,52,64,78,60,39,23,21,20,9,14,21,12,16,0
43,73,69,56,77,70,18,16,16,18,13,11,11,8,13,1
62,70,70,65,70,70,41,24,39,37,12,9,16,13,9,1
52,38,67,78,65,67,74,72,76,58,12,13,12,15,15,2
44,39,37,52,65,46,46,52,52,53,5,20,38,20,20,0
74,50,61,61,81,72,65,57,66,68,15,13,10,7,15,1
40,18,55,38,53,38,64,65,60,55,10,9,13,10,13,0
72,49,56,73,57,64,72,65,68,69,15,10,12,13,7,1
64,68,46,71,68,70,41,51,58,54,14,11,5,7,14,1
22,19,19,31,47,20,24,21,22,22,54,55,55,53,59,0
19,17,73,40,55,59,70,74,76,77,15,12,14,15,12,2
14,14,15,21,24,32,22,14,17,8,51,54,50,44,58,0
76,39,61,74,74,64,65,72,73,72,4,9,14,10,15,2
57,33,39,60,61,54,45,54,53,49,7,17,37,17,16,0
73,67,59,74,70,70,40,23,39,33,6,13,12,8,16,1
40,18,56,48,55,58,51,60,64,57,15,9,12,13,5,0
44,72,70,63,66,72,28,21,25,21,9,9,17,9,11,1
51,31,55,67,70,58,60,62,65,62,12,15,23,12,11,0
37,22,70,54,66,33,58,62,68,65,5,11,15,11,8,0
65,56,46,77,55,74,54,51,57,47,8,8,11,11,10,1
59,71,67,67,70,71,35,21,16,15,11,12,12,11,8,1
67,32,56,64,86,58,67,66,66,66,15,14,6,13,14,1
51,21,78,67,73,42,77,80,80,78,8,15,18,15,15,2
46,70,74,59,70,72,30,18,23,17,6,16,18,9,12,1
18,20,20,22,52,31,21,21,20,21,70,61,53,62,74,1
73,71,45,76,74,75,40,23,30,25,5,6,10,10,5,2
62,58,69,69,72,64,68,62,64,65,8,15,13,9,14,1
61,17,61,60,72,27,60,62,64,62,6,12,14,15,6,0
67,64,53,73,70,72,54,40,43,45,11,13,15,10,9,2
62,50,42,74,73,64,22,26,33,29,15,12,13,13,9,1
50,48,58,63,66,59,60,58,62,63,11,6,19,15,14,0
62,71,66,64,82,68,29,18,30,30,13,14,11,12,11,1
57,52,59,66,57,64,55,43,49,55,8,17,34,18,17,0
70,59,53,70,87,75,21,34,28,26,11,11,13,11,13,2
24,22,63,52,64,52,54,59,63,60,6,16,17,11,14,0
38,72,67,66,74,71,30,27,33,31,13,8,5,5,15,2
67,64,43,72,82,54,27,24,31,33,15,10,10,10,6,2
31,29,68,59,57,47,65,64,69,68,13,14,6,10,15,1
64,30,61,61,72,62,63,63,65,64,8,6,6,12,10,0
72,65,61,75,74,76,39,36,45,42,5,6,8,14,4,2
61,25,58,58,69,51,60,58,59,60,11,12,6,14,13,0
60,64,63,68,71,61,31,21,23,25,12,15,9,10,12,0
67,67,44,67,80,62,33,27,31,35,8,15,17,12,8,1
52,25,62,54,70,65,59,61,62,63,13,11,14,15,10,0
48,42,44,59,62,60,35,35,47,36,14,10,14,15,15,0
49,75,73,62,76,73,26,22,30,28,6,12,8,6,8,2
50,39,60,61,61,64,55,60,62,56,13,15,10,12,12,0
65,60,41,63,83,65,32,25,35,26,11,12,14,16,9,1
64,40,56,75,74,67,59,49,51,57,10,15,31,16,13,1
59,82,68,66,83,77,32,17,19,18,12,12,8,5,8,2
68,65,27,70,81,56,28,19,16,20,8,10,8,5,6,2
45,22,56,53,62,54,52,58,60,61,15,8,5,12,15,0
60,53,47,57,67,56,43,30,32,34,7,10,25,10,14,0
60,54,47,64,64,61,57,42,47,45,9,12,17,10,12,0
16,12,13,34,54,37,27,13,12,24,57,57,57,48,58,0
60,52,59,61,87,63,61,62,64,69,12,15,7,6,8,1
59,58,72,71,67,78,67,66,69,68,4,14,15,13,16,2
59,53,42,55,75,57,39,40,38,40,9,16,11,14,8,0
49,25,52,50,61,55,51,56,55,57,14,15,6,15,11,0
53,29,50,58,74,62,57,53,54,54,7,11,15,6,7,0
55,40,39,74,67,52,41,39,49,52,12,14,8,12,8,0
18,20,15,30,49,25,20,17,13,16,65,51,55,54,65,0
66,55,56,69,74,65,47,40,50,47,7,14,15,9,8,1
43,22,73,65,67,73,59,69,69,68,7,15,22,12,12,1
49,30,63,57,63,65,59,60,60,61,8,14,11,12,7,0
57,61,54,71,71,65,64,51,57,54,5,6,14,9,13,1
53,32,62,56,61,54,65,66,69,68,11,8,12,10,11,1
58,52,58,60,69,67,53,50,53,52,12,14,18,7,12,0
62,61,51,73,68,66,64,49,54,57,7,14,17,15,11,1
70,58,50,68,75,70,35,34,41,32,10,6,5,15,6,2
21,21,19,34,58,33,22,18,21,19,76,70,68,70,77,2
27,73,75,64,57,77,23,25,37,22,9,8,10,10,14,1
25,25,25,25,55,34,25,25,25,25,64,59,62,62,67,0
75,42,62,72,74,67,72,74,75,75,9,10,9,8,12,2
56,43,47,55,69,40,67,60,62,69,7,14,9,9,13,0
60,42,57,72,73,64,69,63,71,72,5,15,12,10,7,1
58,34,60,51,68,47,52,60,59,61,8,10,13,9,10,0
53,65,65,64,69,62,34,20,20,25,12,15,19,10,9,0
20,16,23,19,32,29,24,17,23,22,67,57,55,63,72,0
57,61,58,67,69,64,51,32,46,47,5,14,35,17,18,0
54,40,56,73,60,59,67,58,73,69,11,14,12,14,7,1
56,43,66,60,45,63,67,70,71,66,6,6,7,13,8,1
29,35,77,58,58,63,69,69,71,66,15,8,5,7,10,1
64,55,57,59,78,64,32,37,34,28,10,13,11,6,11,0
70,56,28,65,72,66,53,22,24,22,5,10,11,12,13,0
52,24,63,60,60,40,65,63,63,63,11,14,16,12,12,0
57,48,57,59,61,57,52,49,52,53,5,13,18,15,10,0
58,41,66,68,64,67,66,63,70,63,5,13,12,8,14,1
30,70,65,45,68,60,25,25,25,25,10,9,13,14,12,0
43,33,64,55,48,37,59,63,70,59,7,10,22,9,15,0
74,61,54,76,81,72,64,50,59,62,13,11,15,14,7,2
45,36,48,55,61,40,52,50,51,50,10,17,25,14,17,0
66,56,58,69,75,64,34,30,34,35,9,11,12,11,7,1
33,66,64,59,67,66,14,20,12,17,10,10,7,7,12,0
65,69,68,67,77,74,31,30,33,22,5,7,13,8,6,2
54,27,47,47,71,41,52,62,64,63,12,12,14,13,9,0
27,68,69,47,67,64,28,23,52,26,12,8,13,8,10,0
23,21,25,21,36,23,20,21,23,23,65,64,55,60,67,0
31,39,63,53,63,33,61,66,68,67,11,9,12,8,11,0
59,57,48,58,81,60,41,36,33,35,9,13,13,11,8,0
72,67,37,73,82,64,33,30,26,25,7,8,12,7,6,2
31,22,66,54,68,28,73,75,74,70,7,6,7,12,8,1
14,15,14,21,48,20,21,14,13,12,67,61,57,56,66,0
58,60,60,67,66,63,58,53,56,51,5,13,13,11,10,0
70,53,62,68,65,79,50,38,49,56,8,9,11,9,9,1
61,50,33,64,86,56,52,53,52,55,6,8,15,15,14,1
26,40,73,48,66,54,64,65,72,67,5,8,8,7,5,1
66,79,71,74,85,75,46,28,31,34,10,7,11,6,7,2
39,19,50,48,64,36,53,62,62,72,10,18,22,17,16,0
65,56,42,78,68,60,53,49,55,45,6,13,21,12,14,1
22,12,51,22,55,13,65,53,58,62,6,6,15,9,12,0
77,76,40,80,72,78,54,33,36,36,14,13,8,11,13,2
56,62,58,56,79,64,37,25,20,20,14,10,14,16,15,0
50,59,59,71,75,68,56,43,53,51,7,13,9,12,6,1
51,41,41,53,71,57,46,25,23,31,9,14,13,9,8,0
58,60,57,61,85,62,54,46,45,43,7,15,9,13,6,0
36,36,66,56,52,73,72,67,68,63,9,10,11,7,9,1
54,26,54,56,69,49,58,63,67,65,12,8,10,11,13,0
32,59,59,46,76,63,15,14,11,18,10,10,13,15,11,0
23,19,19,33,50,35,23,18,24,25,81,74,66,71,82,2
58,74,65,56,72,76,22,21,23,22,7,15,5,9,11,1
59,64,48,54,78,71,26,29,30,37,5,13,16,17,11,0
56,23,67,53,66,55,56,62,66,67,11,10,5,5,5,0
59,64,55,71,66,76,60,56,55,48,10,19,44,18,18,1
18,20,19,20,46,38,24,19,20,19,72,76,67,73,77,2
33,28,68,56,62,53,60,65,62,62,9,12,15,9,8,0
59,71,53,65,88,69,29,29,28,25,12,13,11,7,8,1
25,25,25,32,38,20,25,25,25,25,61,42,48,59,66,0
54,62,61,57,77,68,24,17,21,22,8,11,12,13,11,0
57,52,42,64,79,56,45,39,46,47,5,6,16,8,7,0
20,20,21,29,37,36,25,19,21,19,70,64,64,64,66,1
18,18,20,33,52,37,23,16,20,20,74,79,63,76,80,2
72,40,67,67,76,51,71,66,73,69,7,9,16,13,12,2
68,58,59,72,79,59,36,23,27,24,14,10,7,7,9,2
49,52,61,56,66,57,51,42,46,53,9,7,9,12,8,0
56,59,57,73,78,80,66,52,61,58,11,12,21,14,14,2
57,26,46,64,66,35,59,67,64,65,5,9,21,16,12,0
53,41,46,48,83,41,21,21,22,23,13,5,6,14,12,0
69,43,54,67,77,66,68,69,71,70,5,15,16,8,14,1
52,79,72,68,74,72,46,29,37,31,9,12,26,14,16,2
54,67,64,62,80,70,21,20,21,21,8,8,7,8,12,1
64,48,59,75,61,67,69,53,66,64,8,11,17,15,7,1
56,67,64,63,63,65,33,26,40,38,8,13,11,10,16,1
63,55,49,62,78,69,33,33,35,32,12,10,14,14,13,0
55,66,64,59,73,69,28,20,21,18,14,13,14,15,14,0
21,38,67,52,63,35,54,61,62,61,10,16,13,12,15,0
61,42,53,68,75,62,57,39,40,63,4,20,43,20,17,0
22,24,46,56,63,38,46,49,47,53,14,6,13,5,8,0
62,42,55,61,66,77,67,61,57,63,9,7,9,13,10,0
50,68,64,48,71,69,33,15,17,19,7,13,25,13,17,1
64,71,69,66,73,68,54,41,52,48,14,9,18,9,11,1
65,35,65,57,59,42,60,65,64,66,7,5,12,11,15,0
74,47,50,68,74,67,64,69,63,63,4,11,22,10,12,1
60,69,53,58,75,74,42,38,33,30,12,14,14,15,12,1
